"BUSINESS YEAR","STATE CODE","ISSUER NAME","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","BENEFIT PACKAGE ID","MARKET COVERAGE","DENTAL ONLY PLAN",TIN,"STANDARD COMPONENT ID","PLAN MARKETING NAME","HIOS PRODUCT ID",HPID,"NETWORK ID","SERVICE AREA ID","FORMULARY ID","IS IT A NEW PLAN","PLAN TYPE","METAL LEVEL","UNIQUE PLAN DESIGN","QHP NONQHP TYPE ID","IS NOTICE REQUIRED FOR PREGNACY","IS REFERRAL REQUIRED FOR SPECIALIST","SPECIALIST REQUIRING REFERRAL","PLAN LEVEL EXCLUSIONS","IS HSA ELIGIBLE","HSA OR HRA EMPLOYER CONTRIBUTION","HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT","CHILD ONLY OFFERING","CHILD ONLY PLAN ID","WELLNESS PROGRAM OFFERED","DISEASE MANAGEMENT PROGRAMS OFFERED","EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY","IS GUARANTEED RATE?","SPECIALITY DRUG MAXIMUM COINSURANCE","INPATIENT COPAYMENT MAXIMUM DAYS","BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS","BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS","PLAN EFFECTIVE DATE","PLAN EXPIRATION DATE","OUT OF COUNTRY COVERAGE","OUT OF COUNTRY COVERAGE DESCRIPTION","OUT OF SERVICE AREA COVERAGE","OUT OF SERVICE AREA COVERAGE DESCRIPTION","NATIONAL NETWORK","URL FOR SUMMARY OF BENEFITS COVERAGE","URL FOR ENROLLMENT PAYMENT","PLAN BROCHURE","FORMULARY URL","PLAN ID","CSR VARIATION TYPE","ISSUER ACTUARIAL VALUE","AV CALCULATOR OUTPUT NUMBER","MEDICAL DRUG DEDUCTIBLES INTEGRATED","MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED","MULTIPLE NETWORK TIERS","FIRST TIER UTILIZATION","SECOND TIER UTILIZATION","MEHB INN TIER 1 INDIVIDUAL MOOP","MEHB INN TIER 1 FAMILY MOOP","MEHB INN TIER 2 INDIVIDUAL MOOP","MEHB INN TIER 2 FAMILY MOOP","MEHB OUT OF NET INDIVIDUAL MOOP","MEHB OUT OF NET FAMILY MOOP","MEHB COMB INN OON INDIVIDUAL MOOP","MEHB COMB INN OON FAMILY MOOP","DEHB INN TIER 1 INDIVIDUAL MOOP","DEHB INN TIER 2 INDIVIDUAL MOOP","DEHB INN TIER 1 FAMILY MOOP","DEHB INN TIER 2 FAMILY MOOP","DEHB OUT OF NET INDIVIDUAL MOOP","DEHB OUT OF NET FAMILY MOOP","DEHB COMB INN OON INDIVIDUAL MOOP","DEHB COMB INN OON FAMILY MOOP","TEHB INN TIER 1 INDIVIDUAL MOOP","TEHB INN TIER 1 FAMILY MOOP","TEHB INN TIER 2 INDIVIDUAL MOOP","TEHB INN TIER 2 FAMILY MOOP","TEHB OUT OF NET INDIVIDUAL MOOP","TEHB OUT OF NET FAMILY MOOP","TEHB COMB INN OON INDIVIDUAL MOOP","TEHB COMB INN OON FAMILY MOOP","MEHB DED INN TIER1 INDIVIDUAL","MEHB DED INN TIER1 FAMILY","MEHB DED INN TIER1 COINSURNACE","MEHB DED INN TIER2 INDIVIDUAL","MEHB DED INN TIER2 FAMILY","MEHB DED INN TIER2 COINSURANCE","MEHB DED OUT OF NET INDIVIDUAL","MEHB DED OUT OF NET FAMILY","MEHB DED COMB INN OON INDIVIDUAL","MEHB DED COMB INN OON FAMILY","DEHB DED INN TIER1 INDIVIDUAL","DEHB DED INN TIER1 FAMILY","DEHB DED INN TIER1 COINSURNACE","DEHB DED INN TIER2 INDIVIDUAL","DEHB DED INN TIER2 FAMILY","DEHB DED INN TIER2 COINSURANCE","DEHB DED OUT OF NET INDIVIDUAL","DEHB DED OUT OF NET FAMILY","DEHB DED COMB INN OON INDIVIDUAL","DEHB DED COMB INN OON FAMILY","TEHB DED INN TIER 1 INDIVIDUAL","TEHB DED INN TIER 1 FAMILY","TEHB DED INN TIER 1 COINSURANCE","TEHB DED INN TIER 2 INDIVIDUAL","TEHB DED INN TIER 2 FAMILY","TEHB DED INN TIER 2 COINSURANCE","TEHB DED OUT OF NET INDIVIDUAL","TEHB DED OUT OF NET FAMILY","TEHB DED OUT COMB INN OON INDIVIDUAL","TEHB DED OUT COMB INN OON FAMILY","SBC HAVING A BABY DEDUCTIBLE","SBC HAVING A BABY COPAYMENT","SBC HAVING A BABY COINSURANCE","SBC HAVING A BABY LIMIT","SBC HAVING DIABETES DEDUCTIBLE","SBC HAVING  DIABETES COPAYMENT","SBC HAVING DIABETES COINSURANCE","SBC HAVING DIABETES LIMIT","EHB PERCENT PREMIUM","PLAN DESIGN TYPE","INSURANCE PLAN COMPOSITE PREMIUM AVAILABLE INDICATOR","PLAN VARIANT MARKETING NAME","SBC HAVING SIMPLE FRACTURE DEDUCTIBLE","SBC HAVING SIMPLE FRACTURE COPAYMENT","SBC HAVING SIMPLE FRACTURE COINSURANCE","SBC HAVING SIMPLE FRACTURE LIMIT"
2024,ME,,48396,SERFF,1,2/12/2024,,Individual,No,,48396ME0710090,"Anthem Clear Choice Silver X Tiered 3500",48396ME071,,MEN002,MES005,MEF114,Existing,HMO,Silver,Yes,Both,No,Yes,"All specialists require referral with the exception of OB/GYN",,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,12/31/2024,No,"Urgent/Emergency Coverage Only",No,"TRAD/PAR network",No,,,,,48396ME0710090-03,"Limited Cost Sharing Plan Variation",70.01%,0.706103799,Yes,Yes,Yes,90%,10%,,,,,,,,,,,,,,,,,"$9,100 ","$9100 per person | $18200 per group","$9,100 ","$9100 per person | $18200 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,500 ","$3500 per person | $7000 per group",40.00%,"$4,100 ","$4100 per person | $8200 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$3,500 ","$300 ","$3,200 ","$60 ","$0 ","$2,000 ","$0 ","$20 ",99%,"Not Applicable",No,"Anthem Clear Choice Silver X Tiered 3500 LCSR","$2,100 ","$400 ","$0 ","$0 "
2024,ME,,48396,SERFF,1,2/12/2024,,Individual,No,,48396ME0710090,"Anthem Clear Choice Silver X Tiered 3500",48396ME071,,MEN002,MES005,MEF114,Existing,HMO,Silver,Yes,Both,No,Yes,"All specialists require referral with the exception of OB/GYN",,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,12/31/2024,No,"Urgent/Emergency Coverage Only",No,"TRAD/PAR network",No,,,,,48396ME0710090-04,"73% AV Level Silver Plan",73.60%,0.742341311,Yes,Yes,Yes,90%,10%,,,,,,,,,,,,,,,,,"$6,700 ","$6700 per person | $13400 per group","$7,550 ","$7550 per person | $15100 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,550 ","$2550 per person | $5100 per group",40.00%,"$4,100 ","$4100 per person | $8200 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,550 ","$300 ","$3,500 ","$60 ","$0 ","$2,000 ","$0 ","$20 ",99%,"Not Applicable",No,"Anthem Clear Choice Silver X Tiered 3500 CSR 73","$2,100 ","$400 ","$0 ","$0 "
2024,ME,,48396,SERFF,1,2/12/2024,,Individual,No,,48396ME0710090,"Anthem Clear Choice Silver X Tiered 3500",48396ME071,,MEN002,MES005,MEF114,Existing,HMO,Silver,Yes,Both,No,Yes,"All specialists require referral with the exception of OB/GYN",,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,12/31/2024,No,"Urgent/Emergency Coverage Only",No,"TRAD/PAR network",No,,,,,48396ME0710090-05,"87% AV Level Silver Plan",87.22%,0.875589607,Yes,Yes,Yes,90%,10%,,,,,,,,,,,,,,,,,"$2,200 ","$2200 per person | $4400 per group","$2,900 ","$2900 per person | $5800 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$525 ","$525 per person | $1050 per group",30.00%,"$1,250 ","$1250 per person | $2500 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$500 ","$300 ","$1,400 ","$60 ","$0 ","$1,300 ","$0 ","$20 ",99%,"Not Applicable",No,"Anthem Clear Choice Silver X Tiered 3500 CSR 87","$500 ","$300 ","$500 ","$0 "
2024,ME,,48396,SERFF,1,2/12/2024,,Individual,No,,48396ME0710090,"Anthem Clear Choice Silver X Tiered 3500",48396ME071,,MEN002,MES005,MEF114,Existing,HMO,Silver,Yes,Both,No,Yes,"All specialists require referral with the exception of OB/GYN",,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,12/31/2024,No,"Urgent/Emergency Coverage Only",No,"TRAD/PAR network",No,,,,,48396ME0710090-06,"94% AV Level Silver Plan",94.21%,0.943926916,Yes,Yes,Yes,90%,10%,,,,,,,,,,,,,,,,,"$750 ","$750 per person | $1500 per group","$1,400 ","$1400 per person | $2800 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$75 ","$75 per person | $150 per group",15.00%,"$500 ","$500 per person | $1000 per group",35.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$75 ","$200 ","$400 ","$60 ","$0 ","$800 ","$0 ","$20 ",99%,"Not Applicable",No,"Anthem Clear Choice Silver X Tiered 3500 CSR 94","$75 ","$200 ","$300 ","$0 "
2024,ME,,48396,SERFF,1,2/12/2024,,Individual,No,,48396ME0710091,"Anthem Clear Choice Silver X Tiered 3500",48396ME071,,MEN002,MES006,MEF114,Existing,HMO,Silver,Yes,Both,No,Yes,"All specialists require referral with the exception of OB/GYN",,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,12/31/2024,No,"Urgent/Emergency Coverage Only",No,"TRAD/PAR network",No,,,,,48396ME0710091-01,"Standard Silver On Exchange Plan",70.01%,0.706103799,Yes,Yes,Yes,90%,10%,,,,,,,,,,,,,,,,,"$9,100 ","$9100 per person | $18200 per group","$9,100 ","$9100 per person | $18200 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,500 ","$3500 per person | $7000 per group",40.00%,"$4,100 ","$4100 per person | $8200 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$3,500 ","$300 ","$3,200 ","$60 ","$0 ","$2,000 ","$0 ","$20 ",99%,"Not Applicable",No,"Anthem Clear Choice Silver X Tiered 3500","$2,100 ","$400 ","$0 ","$0 "
2024,ME,,48396,SERFF,1,2/12/2024,,Individual,No,,48396ME0710091,"Anthem Clear Choice Silver X Tiered 3500",48396ME071,,MEN002,MES006,MEF114,Existing,HMO,Silver,Yes,Both,No,Yes,"All specialists require referral with the exception of OB/GYN",,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,12/31/2024,No,"Urgent/Emergency Coverage Only",No,"TRAD/PAR network",No,,,,,48396ME0710091-02,"Zero Cost Sharing Plan Variation",100.00%,1,Yes,Yes,Yes,90%,10%,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,"$0 ","$0 per person | $0 per group",0.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$60 ","$0 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"Anthem Clear Choice Silver X Tiered 3500 AI","$0 ","$0 ","$0 ","$0 "
2024,ME,,48396,SERFF,1,2/12/2024,,Individual,No,,48396ME0710091,"Anthem Clear Choice Silver X Tiered 3500",48396ME071,,MEN002,MES006,MEF114,Existing,HMO,Silver,Yes,Both,No,Yes,"All specialists require referral with the exception of OB/GYN",,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,12/31/2024,No,"Urgent/Emergency Coverage Only",No,"TRAD/PAR network",No,,,,,48396ME0710091-03,"Limited Cost Sharing Plan Variation",70.01%,0.706103799,Yes,Yes,Yes,90%,10%,,,,,,,,,,,,,,,,,"$9,100 ","$9100 per person | $18200 per group","$9,100 ","$9100 per person | $18200 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,500 ","$3500 per person | $7000 per group",40.00%,"$4,100 ","$4100 per person | $8200 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$3,500 ","$300 ","$3,200 ","$60 ","$0 ","$2,000 ","$0 ","$20 ",99%,"Not Applicable",No,"Anthem Clear Choice Silver X Tiered 3500 LCSR","$2,100 ","$400 ","$0 ","$0 "
2024,ME,,48396,SERFF,1,2/12/2024,,Individual,No,,48396ME0710091,"Anthem Clear Choice Silver X Tiered 3500",48396ME071,,MEN002,MES006,MEF114,Existing,HMO,Silver,Yes,Both,No,Yes,"All specialists require referral with the exception of OB/GYN",,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,12/31/2024,No,"Urgent/Emergency Coverage Only",No,"TRAD/PAR network",No,,,,,48396ME0710091-04,"73% AV Level Silver Plan",73.60%,0.742341311,Yes,Yes,Yes,90%,10%,,,,,,,,,,,,,,,,,"$6,700 ","$6700 per person | $13400 per group","$7,550 ","$7550 per person | $15100 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,550 ","$2550 per person | $5100 per group",40.00%,"$4,100 ","$4100 per person | $8200 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,550 ","$300 ","$3,500 ","$60 ","$0 ","$2,000 ","$0 ","$20 ",99%,"Not Applicable",No,"Anthem Clear Choice Silver X Tiered 3500 CSR 73","$2,100 ","$400 ","$0 ","$0 "
2024,ME,,48396,SERFF,1,2/12/2024,,Individual,No,,48396ME0710091,"Anthem Clear Choice Silver X Tiered 3500",48396ME071,,MEN002,MES006,MEF114,Existing,HMO,Silver,Yes,Both,No,Yes,"All specialists require referral with the exception of OB/GYN",,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,12/31/2024,No,"Urgent/Emergency Coverage Only",No,"TRAD/PAR network",No,,,,,48396ME0710091-05,"87% AV Level Silver Plan",87.22%,0.875589607,Yes,Yes,Yes,90%,10%,,,,,,,,,,,,,,,,,"$2,200 ","$2200 per person | $4400 per group","$2,900 ","$2900 per person | $5800 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$525 ","$525 per person | $1050 per group",30.00%,"$1,250 ","$1250 per person | $2500 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$500 ","$300 ","$1,400 ","$60 ","$0 ","$1,300 ","$0 ","$20 ",99%,"Not Applicable",No,"Anthem Clear Choice Silver X Tiered 3500 CSR 87","$500 ","$300 ","$500 ","$0 "
2024,ME,,48396,SERFF,1,2/12/2024,,Individual,No,,48396ME0710091,"Anthem Clear Choice Silver X Tiered 3500",48396ME071,,MEN002,MES006,MEF114,Existing,HMO,Silver,Yes,Both,No,Yes,"All specialists require referral with the exception of OB/GYN",,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,12/31/2024,No,"Urgent/Emergency Coverage Only",No,"TRAD/PAR network",No,,,,,48396ME0710091-06,"94% AV Level Silver Plan",94.21%,0.943926916,Yes,Yes,Yes,90%,10%,,,,,,,,,,,,,,,,,"$750 ","$750 per person | $1500 per group","$1,400 ","$1400 per person | $2800 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$75 ","$75 per person | $150 per group",15.00%,"$500 ","$500 per person | $1000 per group",35.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$75 ","$200 ","$400 ","$60 ","$0 ","$800 ","$0 ","$20 ",99%,"Not Applicable",No,"Anthem Clear Choice Silver X Tiered 3500 CSR 94","$75 ","$200 ","$300 ","$0 "
2024,ME,,48396,SERFF,1,2/12/2024,,Individual,No,,48396ME0710094,"Anthem Clear Choice Gold X Tiered 2500",48396ME071,,MEN002,MES005,MEF117,Existing,HMO,Gold,Yes,Both,No,Yes,"All specialists require referral with the exception of OB/GYN",,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,"$700 ",,,,1/1/2024,12/31/2024,No,"Urgent/Emergency Coverage Only",No,"TRAD/PAR network",No,,,,,48396ME0710094-01,"Standard Gold On Exchange Plan",78.33%,0.811520386,No,Yes,Yes,90%,10%,,,,,,,,,,,,,,,,,"$5,000 ","$5000 per person | $10000 per group","$7,000 ","$7000 per person | $14000 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,500 ","$2500 per person | $5000 per group",30.00%,"$4,000 ","$4000 per person | $8000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",50.00%,"$0 ","$0 per person | $0 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$2,500 ","$300 ","$2,200 ","$60 ","$0 ","$1,700 ","$0 ","$20 ",99%,"Not Applicable",No,"Anthem Clear Choice Gold X Tiered 2500","$2,100 ","$300 ","$0 ","$0 "
2024,ME,,48396,SERFF,1,2/12/2024,,Individual,No,,48396ME0710094,"Anthem Clear Choice Gold X Tiered 2500",48396ME071,,MEN002,MES005,MEF117,Existing,HMO,Gold,Yes,Both,No,Yes,"All specialists require referral with the exception of OB/GYN",,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,12/31/2024,No,"Urgent/Emergency Coverage Only",No,"TRAD/PAR network",No,,,,,48396ME0710094-02,"Zero Cost Sharing Plan Variation",100.00%,1,No,Yes,Yes,90%,10%,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",0.00%,"$0 ","$0 per person | $0 per group",0.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",0.00%,"$0 ","$0 per person | $0 per group",0.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$0 ","$0 ","$60 ","$0 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"Anthem Clear Choice Gold X Tiered 2500 AI","$0 ","$0 ","$0 ","$0 "
2024,ME,,48396,SERFF,1,2/12/2024,,Individual,No,,48396ME0710094,"Anthem Clear Choice Gold X Tiered 2500",48396ME071,,MEN002,MES005,MEF117,Existing,HMO,Gold,Yes,Both,No,Yes,"All specialists require referral with the exception of OB/GYN",,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,"$700 ",,,,1/1/2024,12/31/2024,No,"Urgent/Emergency Coverage Only",No,"TRAD/PAR network",No,,,,,48396ME0710094-03,"Limited Cost Sharing Plan Variation",78.33%,0.811520386,No,Yes,Yes,90%,10%,,,,,,,,,,,,,,,,,"$5,000 ","$5000 per person | $10000 per group","$7,000 ","$7000 per person | $14000 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,500 ","$2500 per person | $5000 per group",30.00%,"$4,000 ","$4000 per person | $8000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",50.00%,"$0 ","$0 per person | $0 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$2,500 ","$300 ","$2,200 ","$60 ","$0 ","$1,700 ","$0 ","$20 ",99%,"Not Applicable",No,"Anthem Clear Choice Gold X Tiered 2500 LCSR","$2,100 ","$300 ","$0 ","$0 "
2024,ME,,48396,SERFF,1,2/12/2024,,Individual,No,,48396ME0710095,"Anthem Clear Choice Gold X Tiered 2500",48396ME071,,MEN002,MES006,MEF117,Existing,HMO,Gold,Yes,Both,No,Yes,"All specialists require referral with the exception of OB/GYN",,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,"$700 ",,,,1/1/2024,12/31/2024,No,"Urgent/Emergency Coverage Only",No,"TRAD/PAR network",No,,,,,48396ME0710095-01,"Standard Gold On Exchange Plan",78.33%,0.811520386,No,Yes,Yes,90%,10%,,,,,,,,,,,,,,,,,"$5,000 ","$5000 per person | $10000 per group","$7,000 ","$7000 per person | $14000 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,500 ","$2500 per person | $5000 per group",30.00%,"$4,000 ","$4000 per person | $8000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",50.00%,"$0 ","$0 per person | $0 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$2,500 ","$300 ","$2,200 ","$60 ","$0 ","$1,700 ","$0 ","$20 ",99%,"Not Applicable",No,"Anthem Clear Choice Gold X Tiered 2500","$2,100 ","$300 ","$0 ","$0 "
2024,ME,,48396,SERFF,1,2/12/2024,,Individual,No,,48396ME0710095,"Anthem Clear Choice Gold X Tiered 2500",48396ME071,,MEN002,MES006,MEF117,Existing,HMO,Gold,Yes,Both,No,Yes,"All specialists require referral with the exception of OB/GYN",,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,12/31/2024,No,"Urgent/Emergency Coverage Only",No,"TRAD/PAR network",No,,,,,48396ME0710095-02,"Zero Cost Sharing Plan Variation",100.00%,1,No,Yes,Yes,90%,10%,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",0.00%,"$0 ","$0 per person | $0 per group",0.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",0.00%,"$0 ","$0 per person | $0 per group",0.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$0 ","$0 ","$60 ","$0 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"Anthem Clear Choice Gold X Tiered 2500 AI","$0 ","$0 ","$0 ","$0 "
2024,ME,,48396,SERFF,1,2/12/2024,,Individual,No,,48396ME0710095,"Anthem Clear Choice Gold X Tiered 2500",48396ME071,,MEN002,MES006,MEF117,Existing,HMO,Gold,Yes,Both,No,Yes,"All specialists require referral with the exception of OB/GYN",,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,"$700 ",,,,1/1/2024,12/31/2024,No,"Urgent/Emergency Coverage Only",No,"TRAD/PAR network",No,,,,,48396ME0710095-03,"Limited Cost Sharing Plan Variation",78.33%,0.811520386,No,Yes,Yes,90%,10%,,,,,,,,,,,,,,,,,"$5,000 ","$5000 per person | $10000 per group","$7,000 ","$7000 per person | $14000 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,500 ","$2500 per person | $5000 per group",30.00%,"$4,000 ","$4000 per person | $8000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",50.00%,"$0 ","$0 per person | $0 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$2,500 ","$300 ","$2,200 ","$60 ","$0 ","$1,700 ","$0 ","$20 ",99%,"Not Applicable",No,"Anthem Clear Choice Gold X Tiered 2500 LCSR","$2,100 ","$300 ","$0 ","$0 "
2024,ME,,48396,SERFF,1,2/12/2024,,Individual,No,,48396ME0710096,"Anthem Catastrophic X 9450",48396ME071,,MEN002,MES005,MEF101,Existing,HMO,Catastrophic,Yes,Both,No,Yes,"All specialists require referral with the exception of OB/GYN",,No,,,"Allows Adult and Child-Only",,No,"High Blood Pressure & High Cholesterol, Pain Management, Depression, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,12/31/2024,No,"Urgent/Emergency Coverage Only",No,"TRAD/PAR network",No,,,,,48396ME0710096-01,"Standard Catastrophic On Exchange Plan",,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,450 ","$9450 per person | $18900 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$9,450 ","$9450 per person | $18900 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$9,450 ","$0 ","$0 ","$60 ","$5,200 ","$90 ","$0 ","$20 ",99%,"Not Applicable",No,"Anthem Catastrophic X 9450","$2,800 ","$0 ","$0 ","$0 "
