"BUSINESS YEAR","STATE CODE","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","STANDARD COMPONENT ID","PLAN ID","BENEFIT NAME","IS EHB","IS STATE MANDATE","IS COVERED","QUANTITY LIMIT ON SVC","LIMIT QUANTITY","LIMIT UNIT","MINIMUM STAY",EXCLUSIONS,EXPLANATION,"EHB VAR REASON","IS SUBJECTED TO DED TIER 1","IS SUBJECTED TO DED TIER 2","IS EXCLUDED FROM INN MOOP","IS EXCLUDED FROM OON MOOP"
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Outpatient Rehabilitation Services",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Well Baby Visits and Care",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Routine Dental Services (Adult)",No,,No,,,,,,,,,,,
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Mental/Behavioral Health Inpatient Services",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Non-Preferred Brand Drugs",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Routine Eye Exam for Children",Yes,,Yes,Yes,1,"Exam(s) per Year",,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Chiropractic Care",Yes,,Yes,Yes,12,"Visit(s) per Year",,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Basic Dental Care - Child",Yes,,Yes,,,,,,"Supplemented with FEDVIP MetLife Dental Plan.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,Dialysis,Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Preferred Brand Drugs",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Inpatient Hospital Services (e.g., Hospital Stay)",Yes,,Yes,,,,,,"Coverage for Inpatient Rehabilitation is limited to 45 days per calendar year","Additional EHB Benefit",,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Skilled Nursing Facility",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Emergency Room Services",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Laboratory Outpatient and Professional Services",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Bariatric Surgery",Yes,,Yes,,,,,,"To treat functional impairment when medically necessary.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Hospice Services",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,Acupuncture,No,,No,,,,,,,,,,,
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Allergy Testing",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Emergency Transportation/Ambulance",Yes,,Yes,,,,,"This plan does not provide coverage for transportation to a physician's office. ","Air & Water Ambulance is limited to a benefit maximum of $3000 per occurrence.","Additional EHB Benefit",,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Substance Abuse Disorder Inpatient Services",Yes,,Yes,,,,,,"Residential/Rehabilitation and detox have unlimited days per plan year.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Primary Care Visit to Treat an Injury or Illness",Yes,,Yes,,,,,,"Benefit varies based on whether you visit a PCP practice with a Patient Centered Medical Home (PCMH) model of care or without one. The benefit displayed is when your PCP practices with a PCMH model of care, you may pay more if you see a PCP that does not practice with a PCMH model of care.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Outpatient Facility Fee (e.g., Ambulatory Surgery Center)",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Inpatient Physician and Surgical Services",Yes,,Yes,,,,,,"Coverage for Inpatient Rehabilitation is limited to 45 days per calendar year","Additional EHB Benefit",,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Major Dental Care - Child",Yes,,Yes,,,,,,"Supplemented with FEDVIP MetLife Dental Plan.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Home Health Care Services",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Reconstructive Surgery",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Imaging (CT/PET Scans, MRIs)",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Substance Abuse Disorder Outpatient Services",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Urgent Care Centers or Facilities",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Private-Duty Nursing",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Major Dental Care - Adult",No,,No,,,,,,,,,,,
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Orthodontia - Child",Yes,,Yes,,,,,,"Supplemented with FEP Blue Vision Plan for medically necessary orthodontia.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Eye Glasses for Children",Yes,,Yes,Yes,1,"Exam(s) per Benefit Period",,,"Supplemented with FEP Blue Vision Plan.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Hearing Aids",Yes,,Yes,Yes,1500,"Dollars per Episode",,,"Coverage is limited to a maximum benefit of $1500 per ear per member.","Additional EHB Benefit",,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,Radiation,Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Routine Eye Exam (Adult)",No,,Yes,Yes,1,"Exam(s) per Year",,,,"Additional EHB Benefit",,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Generic Drugs",Yes,,Yes,,,,,,"The benefit displayed is for Tier 2 prescription drugs.  You will pay less if you purchase a Tier 1 prescription drug.  Certain Preventive drugs are covered at 100%.","Additional EHB Benefit",,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,Chemotherapy,Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Cosmetic Surgery",No,,No,,,,,"This plan does not cover cosmetic procedures when performed primarily to refine or reshape body structures that are not functionally impaired; to improve appearance or self-esteem or for other psychological, psychiatric or emotional reasons. Some services may be covered when provided in relation to gender affirming services. ",,,,,,
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Basic Dental Care - Adult",No,,No,,,,,,,,,,,
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Rehabilitative Occupational and Rehabilitative Physical Therapy",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Gender Affirming Care",No,,Yes,,,,,"This plan does not cover reversal of gender affirming surgery.",,"Not EHB",,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Specialist Visit",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Prosthetic Devices",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Specialty Drugs",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Prenatal and Postnatal Care",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Other Practitioner Office Visit (Nurse, Physician Assistant)",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Accidental Dental",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,Transplant,Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Abortion for Which Public Funding is Prohibited",No,,No,,,,,,,,,,,
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Preventive Care/Screening/Immunization",Yes,,Yes,Yes,1,"Exam(s) per Year",,,"One (1) routine adult physical examination per plan year per member will be covered.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Durable Medical Equipment",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Infertility Treatment",Yes,,Yes,Yes,3,"Treatment(s) per Year",,,"In order to be covered, must be  unable to conceive and healthy. Three (3) infertility treatment cycles will be covered per plan year with a total of eight (8) infertility treatment cycles covered in a member’s lifetime.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Weight Loss Programs",No,,No,,,,,,,,,,,
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"X-rays and Diagnostic Imaging",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Delivery and All Inpatient Services for Maternity Care",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Treatment for Temporomandibular Joint Disorders",No,,No,,,,,,,,,,,
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Dental Check-Up for Children",Yes,,Yes,Yes,2,"Visit(s) per Benefit Period",,,"Supplemented with FEDVIP MetLife Dental Plan.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Mental/Behavioral Health Outpatient Services",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Routine Foot Care",Yes,,Yes,,,,,,"Only for treatment related to a systemic condition such as metabolic, neurologic, or peripheral vascular disease.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Habilitation Services",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020006,15287RI0020006-06,"Rehabilitative Speech Therapy",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Prosthetic Devices",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Durable Medical Equipment",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Weight Loss Programs",No,,No,,,,,,,,,,,
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Specialist Visit",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Gender Affirming Care",No,,Yes,,,,,"This plan does not cover reversal of gender affirming surgery.",,"Not EHB",,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Skilled Nursing Facility",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Chiropractic Care",Yes,,Yes,Yes,12,"Visit(s) per Year",,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Nutritional Counseling",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Eye Glasses for Children",Yes,,Yes,Yes,1,"Exam(s) per Benefit Period",,,"Supplemented with FEP Blue Vision Plan.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Accidental Dental",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Infusion Therapy",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Infertility Treatment",Yes,,Yes,Yes,3,"Treatment(s) per Year",,,"In order to be covered, must be  unable to conceive and healthy. Three (3) infertility treatment cycles will be covered per plan year with a total of eight (8) infertility treatment cycles covered in a member’s lifetime.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Home Health Care Services",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,Chemotherapy,Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Primary Care Visit to Treat an Injury or Illness",Yes,,Yes,,,,,,"Benefit varies based on whether you visit a PCP practice with a Patient Centered Medical Home (PCMH) model of care or without one. The benefit displayed is when your PCP practices with a PCMH model of care, you may pay more if you see a PCP that does not practice with a PCMH model of care.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Well Baby Visits and Care",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Inpatient Hospital Services (e.g., Hospital Stay)",Yes,,Yes,,,,,,"Coverage for Inpatient Rehabilitation is limited to 45 days per calendar year","Additional EHB Benefit",,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Specialty Drugs",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Non-Preferred Brand Drugs",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Major Dental Care - Child",Yes,,Yes,,,,,,"Supplemented with FEDVIP MetLife Dental Plan.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,Acupuncture,No,,No,,,,,,,,,,,
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Mental/Behavioral Health Outpatient Services",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Diabetes Education",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Rehabilitative Occupational and Rehabilitative Physical Therapy",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Habilitation Services",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"X-rays and Diagnostic Imaging",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Hospice Services",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Long-Term/Custodial Nursing Home Care",No,,No,,,,,,,,,,,
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Imaging (CT/PET Scans, MRIs)",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Bariatric Surgery",Yes,,Yes,,,,,,"To treat functional impairment when medically necessary.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Routine Foot Care",Yes,,Yes,,,,,,"Only for treatment related to a systemic condition such as metabolic, neurologic, or peripheral vascular disease.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Outpatient Surgery Physician/Surgical Services",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Preferred Brand Drugs",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Mental/Behavioral Health Inpatient Services",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,Radiation,Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Outpatient Rehabilitation Services",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Urgent Care Centers or Facilities",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Other Practitioner Office Visit (Nurse, Physician Assistant)",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,Transplant,Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Private-Duty Nursing",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Generic Drugs",Yes,,Yes,,,,,,"The benefit displayed is for Tier 2 prescription drugs.  You will pay less if you purchase a Tier 1 prescription drug.  Certain Preventive drugs are covered at 100%.","Additional EHB Benefit",,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Abortion for Which Public Funding is Prohibited",No,,No,,,,,,,,,,,
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Prenatal and Postnatal Care",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Cosmetic Surgery",No,,No,,,,,"This plan does not cover cosmetic procedures when performed primarily to refine or reshape body structures that are not functionally impaired; to improve appearance or self-esteem or for other psychological, psychiatric or emotional reasons. Some services may be covered when provided in relation to gender affirming services. ",,,,,,
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Routine Eye Exam for Children",Yes,,Yes,Yes,1,"Exam(s) per Year",,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Preventive Care/Screening/Immunization",Yes,,Yes,Yes,1,"Exam(s) per Year",,,"One (1) routine adult physical examination per plan year per member will be covered.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Treatment for Temporomandibular Joint Disorders",No,,No,,,,,,,,,,,
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Substance Abuse Disorder Inpatient Services",Yes,,Yes,,,,,,"Residential/Rehabilitation and detox have unlimited days per plan year.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Emergency Room Services",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Emergency Transportation/Ambulance",Yes,,Yes,,,,,"This plan does not provide coverage for transportation to a physician's office. ","Air & Water Ambulance is limited to a benefit maximum of $3000 per occurrence.","Additional EHB Benefit",,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Hearing Aids",Yes,,Yes,Yes,1500,"Dollars per Episode",,,"Coverage is limited to a maximum benefit of $1500 per ear per member.","Additional EHB Benefit",,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Substance Abuse Disorder Outpatient Services",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Major Dental Care - Adult",No,,No,,,,,,,,,,,
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Dental Check-Up for Children",Yes,,Yes,Yes,2,"Visit(s) per Benefit Period",,,"Supplemented with FEDVIP MetLife Dental Plan.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Reconstructive Surgery",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Laboratory Outpatient and Professional Services",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Routine Eye Exam (Adult)",No,,Yes,Yes,1,"Exam(s) per Year",,,,"Additional EHB Benefit",,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Basic Dental Care - Adult",No,,No,,,,,,,,,,,
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Rehabilitative Speech Therapy",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Routine Dental Services (Adult)",No,,No,,,,,,,,,,,
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,Dialysis,Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Inpatient Physician and Surgical Services",Yes,,Yes,,,,,,"Coverage for Inpatient Rehabilitation is limited to 45 days per calendar year","Additional EHB Benefit",,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Basic Dental Care - Child",Yes,,Yes,,,,,,"Supplemented with FEDVIP MetLife Dental Plan.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Allergy Testing",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Orthodontia - Child",Yes,,Yes,,,,,,"Supplemented with FEP Blue Vision Plan for medically necessary orthodontia.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Delivery and All Inpatient Services for Maternity Care",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-01,"Outpatient Facility Fee (e.g., Ambulatory Surgery Center)",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-02,"Prosthetic Devices",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-02,"Durable Medical Equipment",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-02,"Weight Loss Programs",No,,No,,,,,,,,,,,
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-02,"Specialist Visit",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-02,"Gender Affirming Care",No,,Yes,,,,,"This plan does not cover reversal of gender affirming surgery.",,"Not EHB",,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-02,"Skilled Nursing Facility",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-02,"Chiropractic Care",Yes,,Yes,Yes,12,"Visit(s) per Year",,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-02,"Nutritional Counseling",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-02,"Eye Glasses for Children",Yes,,Yes,Yes,1,"Exam(s) per Benefit Period",,,"Supplemented with FEP Blue Vision Plan.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-02,"Accidental Dental",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-02,"Infusion Therapy",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-02,"Infertility Treatment",Yes,,Yes,Yes,3,"Treatment(s) per Year",,,"In order to be covered, must be  unable to conceive and healthy. Three (3) infertility treatment cycles will be covered per plan year with a total of eight (8) infertility treatment cycles covered in a member’s lifetime.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-02,"Home Health Care Services",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-02,Chemotherapy,Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-02,"Primary Care Visit to Treat an Injury or Illness",Yes,,Yes,,,,,,"Benefit varies based on whether you visit a PCP practice with a Patient Centered Medical Home (PCMH) model of care or without one. The benefit displayed is when your PCP practices with a PCMH model of care, you may pay more if you see a PCP that does not practice with a PCMH model of care.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-02,"Well Baby Visits and Care",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-02,"Inpatient Hospital Services (e.g., Hospital Stay)",Yes,,Yes,,,,,,"Coverage for Inpatient Rehabilitation is limited to 45 days per calendar year","Additional EHB Benefit",,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-02,"Specialty Drugs",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-02,"Non-Preferred Brand Drugs",Yes,,Yes,,,,,,,,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-02,"Major Dental Care - Child",Yes,,Yes,,,,,,"Supplemented with FEDVIP MetLife Dental Plan.",,,,No,No
2024,RI,15287,SERFF,1,2/12/2024,15287RI0020008,15287RI0020008-02,Acupuncture,No,,No,,,,,,,,,,,
