"BUSINESS YEAR","STATE CODE","ISSUER NAME","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","BENEFIT PACKAGE ID","MARKET COVERAGE","DENTAL ONLY PLAN",TIN,"STANDARD COMPONENT ID","PLAN MARKETING NAME","HIOS PRODUCT ID",HPID,"NETWORK ID","SERVICE AREA ID","FORMULARY ID","IS IT A NEW PLAN","PLAN TYPE","METAL LEVEL","UNIQUE PLAN DESIGN","QHP NONQHP TYPE ID","IS NOTICE REQUIRED FOR PREGNACY","IS REFERRAL REQUIRED FOR SPECIALIST","SPECIALIST REQUIRING REFERRAL","PLAN LEVEL EXCLUSIONS","IS HSA ELIGIBLE","HSA OR HRA EMPLOYER CONTRIBUTION","HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT","CHILD ONLY OFFERING","CHILD ONLY PLAN ID","WELLNESS PROGRAM OFFERED","DISEASE MANAGEMENT PROGRAMS OFFERED","EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY","IS GUARANTEED RATE?","SPECIALITY DRUG MAXIMUM COINSURANCE","INPATIENT COPAYMENT MAXIMUM DAYS","BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS","BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS","PLAN EFFECTIVE DATE","PLAN EXPIRATION DATE","OUT OF COUNTRY COVERAGE","OUT OF COUNTRY COVERAGE DESCRIPTION","OUT OF SERVICE AREA COVERAGE","OUT OF SERVICE AREA COVERAGE DESCRIPTION","NATIONAL NETWORK","URL FOR SUMMARY OF BENEFITS COVERAGE","URL FOR ENROLLMENT PAYMENT","PLAN BROCHURE","FORMULARY URL","PLAN ID","CSR VARIATION TYPE","ISSUER ACTUARIAL VALUE","AV CALCULATOR OUTPUT NUMBER","MEDICAL DRUG DEDUCTIBLES INTEGRATED","MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED","MULTIPLE NETWORK TIERS","FIRST TIER UTILIZATION","SECOND TIER UTILIZATION","MEHB INN TIER 1 INDIVIDUAL MOOP","MEHB INN TIER 1 FAMILY MOOP","MEHB INN TIER 2 INDIVIDUAL MOOP","MEHB INN TIER 2 FAMILY MOOP","MEHB OUT OF NET INDIVIDUAL MOOP","MEHB OUT OF NET FAMILY MOOP","MEHB COMB INN OON INDIVIDUAL MOOP","MEHB COMB INN OON FAMILY MOOP","DEHB INN TIER 1 INDIVIDUAL MOOP","DEHB INN TIER 2 INDIVIDUAL MOOP","DEHB INN TIER 1 FAMILY MOOP","DEHB INN TIER 2 FAMILY MOOP","DEHB OUT OF NET INDIVIDUAL MOOP","DEHB OUT OF NET FAMILY MOOP","DEHB COMB INN OON INDIVIDUAL MOOP","DEHB COMB INN OON FAMILY MOOP","TEHB INN TIER 1 INDIVIDUAL MOOP","TEHB INN TIER 1 FAMILY MOOP","TEHB INN TIER 2 INDIVIDUAL MOOP","TEHB INN TIER 2 FAMILY MOOP","TEHB OUT OF NET INDIVIDUAL MOOP","TEHB OUT OF NET FAMILY MOOP","TEHB COMB INN OON INDIVIDUAL MOOP","TEHB COMB INN OON FAMILY MOOP","MEHB DED INN TIER1 INDIVIDUAL","MEHB DED INN TIER1 FAMILY","MEHB DED INN TIER1 COINSURNACE","MEHB DED INN TIER2 INDIVIDUAL","MEHB DED INN TIER2 FAMILY","MEHB DED INN TIER2 COINSURANCE","MEHB DED OUT OF NET INDIVIDUAL","MEHB DED OUT OF NET FAMILY","MEHB DED COMB INN OON INDIVIDUAL","MEHB DED COMB INN OON FAMILY","DEHB DED INN TIER1 INDIVIDUAL","DEHB DED INN TIER1 FAMILY","DEHB DED INN TIER1 COINSURNACE","DEHB DED INN TIER2 INDIVIDUAL","DEHB DED INN TIER2 FAMILY","DEHB DED INN TIER2 COINSURANCE","DEHB DED OUT OF NET INDIVIDUAL","DEHB DED OUT OF NET FAMILY","DEHB DED COMB INN OON INDIVIDUAL","DEHB DED COMB INN OON FAMILY","TEHB DED INN TIER 1 INDIVIDUAL","TEHB DED INN TIER 1 FAMILY","TEHB DED INN TIER 1 COINSURANCE","TEHB DED INN TIER 2 INDIVIDUAL","TEHB DED INN TIER 2 FAMILY","TEHB DED INN TIER 2 COINSURANCE","TEHB DED OUT OF NET INDIVIDUAL","TEHB DED OUT OF NET FAMILY","TEHB DED OUT COMB INN OON INDIVIDUAL","TEHB DED OUT COMB INN OON FAMILY","SBC HAVING A BABY DEDUCTIBLE","SBC HAVING A BABY COPAYMENT","SBC HAVING A BABY COINSURANCE","SBC HAVING A BABY LIMIT","SBC HAVING DIABETES DEDUCTIBLE","SBC HAVING  DIABETES COPAYMENT","SBC HAVING DIABETES COINSURANCE","SBC HAVING DIABETES LIMIT","EHB PERCENT PREMIUM","PLAN DESIGN TYPE","INSURANCE PLAN COMPOSITE PREMIUM AVAILABLE INDICATOR","PLAN VARIANT MARKETING NAME","SBC HAVING SIMPLE FRACTURE DEDUCTIBLE","SBC HAVING SIMPLE FRACTURE COPAYMENT","SBC HAVING SIMPLE FRACTURE COINSURANCE","SBC HAVING SIMPLE FRACTURE LIMIT"
2024,MA,,34484,SERFF,1,2/12/2024,,Individual,No,,34484MA1440001,"Standard High Bronze HSA: HNE Bronze 2 HDHP",34484MA144,,MAN001,MAS001,MAF004,Existing,HMO,"Expanded Bronze",No,Both,No,No,,,Yes,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,Yes,"Urgent or Emergency",Yes,"Urgent or Emergency",No,,,,,34484MA1440001-01,"Standard Bronze On Exchange Plan",,0.649843798,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,000 ","$8000 per person | $16000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,600 ","$3600 per person | $7200 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",98%,"Not Applicable",No,"Standard High Bronze HSA: HNE Bronze 2 HDHP","$0 ","$0 ","$0 ","$0 "
2024,MA,,34484,SERFF,1,2/12/2024,,Individual,No,,34484MA1440001,"Standard High Bronze HSA: HNE Bronze 2 HDHP",34484MA144,,MAN001,MAS001,MAF004,Existing,HMO,"Expanded Bronze",No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,Yes,"Urgent or Emergency",Yes,"Urgent or Emergency",No,,,,,34484MA1440001-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",98%,"Not Applicable",No,"Standard High Bronze HSA: HNE Bronze 2 HDHP","$0 ","$0 ","$0 ","$0 "
2024,MA,,34484,SERFF,1,2/12/2024,,Individual,No,,34484MA1440001,"Standard High Bronze HSA: HNE Bronze 2 HDHP",34484MA144,,MAN001,MAS001,MAF004,Existing,HMO,"Expanded Bronze",No,Both,No,No,,,Yes,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,Yes,"Urgent or Emergency",Yes,"Urgent or Emergency",No,,,,,34484MA1440001-03,"Limited Cost Sharing Plan Variation",,0.649843798,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,000 ","$8000 per person | $16000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,600 ","$3600 per person | $7200 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",98%,"Not Applicable",No,"Standard High Bronze HSA: HNE Bronze 2 HDHP","$0 ","$0 ","$0 ","$0 "
2024,MA,,34484,SERFF,1,2/12/2024,,Individual,No,,34484MA1510001,"Standard Silver: HNE Silver A II",34484MA151,,MAN001,MAS001,MAF003,Existing,HMO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,12/31/2024,Yes,"Urgent or Emergency",Yes,"Urgent or Emergency",No,,,,,34484MA1510001-01,"Standard Silver On Exchange Plan",71.82%,0.718198524,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,450 ","$9450 per person | $18900 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,000 ","$2000 per person | $4000 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Standard Silver: HNE Silver A II","$0 ","$0 ","$0 ","$0 "
2024,MA,,34484,SERFF,1,2/12/2024,,Individual,No,,34484MA1510001,"Standard Silver: HNE Silver A II",34484MA151,,MAN001,MAS001,MAF003,Existing,HMO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,12/31/2024,Yes,"Urgent or Emergency",Yes,"Urgent or Emergency",No,,,,,34484MA1510001-02,"Zero Cost Sharing Plan Variation",100.00%,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"HNE ConnectorCare AIAN","$0 ","$0 ","$0 ","$0 "
2024,MA,,34484,SERFF,1,2/12/2024,,Individual,No,,34484MA1510001,"Standard Silver: HNE Silver A II",34484MA151,,MAN001,MAS001,MAF003,Existing,HMO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,12/31/2024,Yes,"Urgent or Emergency",Yes,"Urgent or Emergency",No,,,,,34484MA1510001-03,"Limited Cost Sharing Plan Variation",71.82%,0.718198524,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,450 ","$9450 per person | $18900 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,000 ","$2000 per person | $4000 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Standard Silver: HNE Silver A II","$0 ","$0 ","$0 ","$0 "
2024,MA,,34484,SERFF,1,2/12/2024,,Individual,No,,34484MA1510001,"Standard Silver: HNE Silver A II",34484MA151,,MAN001,MAS001,MAF003,Existing,HMO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,12/31/2024,Yes,"Urgent or Emergency",Yes,"Urgent or Emergency",No,,,,,34484MA1510001-04,"73% AV Level Silver Plan",73.84%,0.930672888,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$2,250 ","$2250 per person | $4500 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"HNE ConnectorCare 3","$0 ","$0 ","$0 ","$0 "
2024,MA,,34484,SERFF,1,2/12/2024,,Individual,No,,34484MA1510001,"Standard Silver: HNE Silver A II",34484MA151,,MAN001,MAS001,MAF003,Existing,HMO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,12/31/2024,Yes,"Urgent or Emergency",Yes,"Urgent or Emergency",No,,,,,34484MA1510001-05,"87% AV Level Silver Plan",87.88%,0.960600322,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$1,250 ","$1250 per person | $2500 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"HNE ConnectorCare 2","$0 ","$0 ","$0 ","$0 "
2024,MA,,34484,SERFF,1,2/12/2024,,Individual,No,,34484MA1510001,"Standard Silver: HNE Silver A II",34484MA151,,MAN001,MAS001,MAF003,Existing,HMO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,12/31/2024,Yes,"Urgent or Emergency",Yes,"Urgent or Emergency",No,,,,,34484MA1510001-06,"94% AV Level Silver Plan",94.85%,0.997499151,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$250 ","$250 per person | $500 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"HNE ConnectorCare 1","$0 ","$0 ","$0 ","$0 "
2024,MA,,34484,SERFF,1,2/12/2024,,"SHOP (Small Group)",No,,34484MA1580001,"Standard Low Silver HSA: HNE Silver 2000 HDHP",34484MA158,,MAN001,MAS001,MAF007,Existing,HMO,Silver,No,Both,No,No,,,Yes,No,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,Yes,"Urgent or Emergency",Yes,"Urgent or Emergency",No,,,,,34484MA1580001-01,"Standard Silver On Exchange Plan",,0.716583307,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,050 ","$7050 per person | $14100 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,000 ","$2000 per person | $4000 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",,,No,"Standard Low Silver HSA: HNE Silver 2000 HDHP","$0 ","$0 ","$0 ","$0 "
2024,MA,,34484,SERFF,1,2/12/2024,,Individual,No,,34484MA1820001,"Non-Standard Low Gold: HNE Thrive Gold 2000",34484MA182,,MAN001,MAS001,MAF007,Existing,HMO,Gold,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,12/31/2024,Yes,"Urgent or Emergency Care",Yes,"Urgent or Emergency Care",No,,,,,34484MA1820001-01,"Standard Gold On Exchange Plan",,0.783044512,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,200 ","$8200 per person | $16400 per group",,,"$8,200 ","$8200 per person | $16400 per group","$8,200 ","$8200 per person | $16400 per group","$2,000 ","$2000 per person | $4000 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","$2,000 ","$2000 per person | $4000 per group","$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",,,,,,,,,,,"$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Non-Standard Low Gold: HNE Thrive Gold 2000","$0 ","$0 ","$0 ","$0 "
2024,MA,,34484,SERFF,1,2/12/2024,,Individual,No,,34484MA1820001,"Non-Standard Low Gold: HNE Thrive Gold 2000",34484MA182,,MAN001,MAS001,MAF007,Existing,HMO,Gold,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,12/31/2024,Yes,"Urgent or Emergency Care",Yes,"Urgent or Emergency Care",No,,,,,34484MA1820001-02,"Zero Cost Sharing Plan Variation",,1,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,"$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Non-Standard Low Gold: HNE Thrive Gold 2000","$0 ","$0 ","$0 ","$0 "
2024,MA,,34484,SERFF,1,2/12/2024,,Individual,No,,34484MA1820001,"Non-Standard Low Gold: HNE Thrive Gold 2000",34484MA182,,MAN001,MAS001,MAF007,Existing,HMO,Gold,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,12/31/2024,Yes,"Urgent or Emergency Care",Yes,"Urgent or Emergency Care",No,,,,,34484MA1820001-03,"Limited Cost Sharing Plan Variation",,0.783044512,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,200 ","$8200 per person | $16400 per group",,,"$8,200 ","$8200 per person | $16400 per group","$8,200 ","$8200 per person | $16400 per group","$2,000 ","$2000 per person | $4000 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","$2,000 ","$2000 per person | $4000 per group","$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",,,,,,,,,,,"$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Non-Standard Low Gold: HNE Thrive Gold 2000","$0 ","$0 ","$0 ","$0 "
2024,MA,,34484,SERFF,1,2/12/2024,,"SHOP (Small Group)",No,,34484MA1830001,"Non-Standard Low Gold: HNE Thrive Gold 2000",34484MA183,,MAN001,MAS001,MAF006,Existing,HMO,Gold,No,Both,No,No,,,No,No,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,Yes,"Urgent or Emergency Care",Yes,"Urgent or Emergency Care",No,,,,,34484MA1830001-01,"Standard Gold On Exchange Plan",,0.783044512,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,200 ","$8200 per person | $16400 per group",,,"$8,200 ","$8200 per person | $16400 per group","$8,200 ","$8200 per person | $16400 per group","$2,000 ","$2000 per person | $4000 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","$2,000 ","$2000 per person | $4000 per group","$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",,,,,,,,,,,"$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",,,No,"Non-Standard Low Gold: HNE Thrive Gold 2000","$0 ","$0 ","$0 ","$0 "
2024,MA,,34484,SERFF,1,2/12/2024,,Individual,No,,34484MA1880001,"Standard High Gold: HNE Gold",34484MA188,,MAN001,MAS001,MAF002,Existing,HMO,Gold,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,Yes,"Urgent or Emergency",Yes,"Urgent or Emergency",No,,,,,34484MA1880001-01,"Standard Gold On Exchange Plan",,0.81620473,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,000 ","$6000 per person | $12000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Standard High Gold: HNE Gold","$0 ","$0 ","$0 ","$0 "
2024,MA,,34484,SERFF,1,2/12/2024,,Individual,No,,34484MA1880001,"Standard High Gold: HNE Gold",34484MA188,,MAN001,MAS001,MAF002,Existing,HMO,Gold,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,Yes,"Urgent or Emergency",Yes,"Urgent or Emergency",No,,,,,34484MA1880001-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Standard High Gold: HNE Gold","$0 ","$0 ","$0 ","$0 "
2024,MA,,34484,SERFF,1,2/12/2024,,Individual,No,,34484MA1880001,"Standard High Gold: HNE Gold",34484MA188,,MAN001,MAS001,MAF002,Existing,HMO,Gold,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,Yes,"Urgent or Emergency",Yes,"Urgent or Emergency",No,,,,,34484MA1880001-03,"Limited Cost Sharing Plan Variation",,0.81620473,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,000 ","$6000 per person | $12000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Standard High Gold: HNE Gold","$0 ","$0 ","$0 ","$0 "
2024,MA,,34484,SERFF,1,2/12/2024,,Individual,No,,34484MA1890001,"Non-Standard Bronze: HNE Thrive Bronze",34484MA189,,MAN001,MAS001,MAF005,Existing,HMO,"Expanded Bronze",No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,Yes,"Urgent or Emergency",Yes,"Urgent or Emergency",No,,,,,34484MA1890001-01,"Standard Bronze On Exchange Plan",,0.644385938,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,200 ","$8200 per person | $16400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,500 ","$3500 per person | $7000 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",98%,"Not Applicable",No,"Non-Standard Bronze: HNE Thrive Bronze","$0 ","$0 ","$0 ","$0 "
2024,MA,,34484,SERFF,1,2/12/2024,,Individual,No,,34484MA1890001,"Non-Standard Bronze: HNE Thrive Bronze",34484MA189,,MAN001,MAS001,MAF005,Existing,HMO,"Expanded Bronze",No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,Yes,"Urgent or Emergency",Yes,"Urgent or Emergency",No,,,,,34484MA1890001-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",98%,"Not Applicable",No,"Non-Standard Bronze: HNE Thrive Bronze","$0 ","$0 ","$0 ","$0 "
2024,MA,,34484,SERFF,1,2/12/2024,,Individual,No,,34484MA1890001,"Non-Standard Bronze: HNE Thrive Bronze",34484MA189,,MAN001,MAS001,MAF005,Existing,HMO,"Expanded Bronze",No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,Yes,"Urgent or Emergency",Yes,"Urgent or Emergency",No,,,,,34484MA1890001-03,"Limited Cost Sharing Plan Variation",,0.644385938,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,200 ","$8200 per person | $16400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,500 ","$3500 per person | $7000 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",98%,"Not Applicable",No,"Non-Standard Bronze: HNE Thrive Bronze","$0 ","$0 ","$0 ","$0 "
2024,MA,,34484,SERFF,1,2/12/2024,,"SHOP (Small Group)",No,,34484MA1900001,"Non-Standard Bronze: HNE Thrive Bronze",34484MA190,,MAN001,MAS001,MAF005,Existing,HMO,"Expanded Bronze",No,Both,No,No,,,No,No,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,,Yes,"Urgent or Emergency",Yes,"Urgent or Emergency",No,,,,,34484MA1900001-01,"Standard Bronze On Exchange Plan",,0.644385938,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,200 ","$8200 per person | $16400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,500 ","$3500 per person | $7000 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",,,No,"Non-Standard Bronze: HNE Thrive Bronze","$0 ","$0 ","$0 ","$0 "
2024,MA,,34484,SERFF,1,2/12/2024,,"SHOP (Small Group)",No,,34484MA1910001,"Standard High Gold: HNE Gold",34484MA191,,MAN001,MAS001,MAF002,Existing,HMO,Gold,No,Both,No,No,,,No,No,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,,Yes,"Urgent or Emergency",Yes,"Urgent or Emergency",No,,,,,34484MA1910001-01,"Standard Gold On Exchange Plan",,0.81620473,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$6,000 ","$6000 per person | $12000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",,,No,"Standard High Gold: HNE Gold","$0 ","$0 ","$0 ","$0 "
